LLM,Technique,QuestionID,Response
Copilot,Role_Prompting,2,C
Copilot,Role_Prompting,2,A
Copilot,Role_Prompting,2,C
Copilot,Role_Prompting,2,B
Copilot,Role_Prompting,2,A
Copilot,Role_Prompting,2,A
Copilot,Role_Prompting,2,C
Copilot,Role_Prompting,2,B
Copilot,Role_Prompting,2,C
Copilot,Role_Prompting,2,A
Copilot,Role_Prompting,2,A
Copilot,Role_Prompting,2,B
Copilot,Role_Prompting,2,C
Copilot,Role_Prompting,2,A
Copilot,Role_Prompting,2,C
Copilot,Role_Prompting,2,B
Copilot,Role_Prompting,2,B
Copilot,Role_Prompting,2,A
Copilot,Role_Prompting,2,C
Copilot,Role_Prompting,2,A
Copilot,Role_Prompting,2,B
Copilot,Role_Prompting,2,C
Copilot,Role_Prompting,2,A
Copilot,Role_Prompting,2,B
Copilot,Role_Prompting,2,C
Copilot,Role_Prompting,2,A
Copilot,Role_Prompting,2,A
Copilot,Role_Prompting,2,B
Copilot,Role_Prompting,2,C
Copilot,Role_Prompting,2,C
Copilot,Role_Prompting,2,A
Copilot,Role_Prompting,2,B
Copilot,Role_Prompting,2,C
Copilot,Role_Prompting,2,A
Copilot,Role_Prompting,2,B
Copilot,Role_Prompting,2,C
Copilot,Role_Prompting,2,C
Copilot,Role_Prompting,2,A
Copilot,Role_Prompting,2,B
Copilot,Role_Prompting,2,B
Copilot,Role_Prompting,2,A
Copilot,Role_Prompting,2,C
Copilot,Role_Prompting,2,C
Copilot,Role_Prompting,2,B
Copilot,Role_Prompting,2,A
Copilot,Role_Prompting,2,A
Copilot,Role_Prompting,2,B
Copilot,Role_Prompting,2,C
Copilot,Role_Prompting,2,C
Copilot,Role_Prompting,2,A
Copilot,Role_Prompting,2,B
Copilot,Role_Prompting,2,C
Copilot,Role_Prompting,2,A
Copilot,Role_Prompting,2,A
Copilot,Role_Prompting,2,B
Copilot,Role_Prompting,2,C
Copilot,Role_Prompting,2,C
Copilot,Role_Prompting,2,A
Copilot,Role_Prompting,2,B
Copilot,Role_Prompting,2,C
Copilot,Role_Prompting,2,B
Copilot,Role_Prompting,2,A
Copilot,Role_Prompting,2,B
Copilot,Role_Prompting,2,C
Copilot,Role_Prompting,2,C
Copilot,Role_Prompting,2,A
Copilot,Role_Prompting,2,B
Copilot,Role_Prompting,2,A
Copilot,Role_Prompting,2,C
Copilot,Role_Prompting,2,B
Copilot,Role_Prompting,2,A
Copilot,Role_Prompting,2,C
Copilot,Role_Prompting,2,B
Copilot,Role_Prompting,2,C
Copilot,Role_Prompting,2,A
Copilot,Role_Prompting,2,A
Copilot,Role_Prompting,2,B
Copilot,Role_Prompting,2,C
Copilot,Role_Prompting,2,B
Copilot,Role_Prompting,2,A
Copilot,Role_Prompting,2,C
Copilot,Role_Prompting,2,B
Copilot,Role_Prompting,2,C
Copilot,Role_Prompting,2,A
Copilot,Role_Prompting,2,A
Copilot,Role_Prompting,2,C
Copilot,Role_Prompting,2,A
Copilot,Role_Prompting,2,B
Copilot,Role_Prompting,2,C
Copilot,Role_Prompting,2,A
Copilot,Role_Prompting,2,B
Copilot,Role_Prompting,2,C
Copilot,Role_Prompting,2,A
Copilot,Role_Prompting,2,B
Copilot,Role_Prompting,2,C
Copilot,Role_Prompting,2,A
Copilot,Role_Prompting,2,B
Copilot,Role_Prompting,2,C
Copilot,Role_Prompting,2,A
Copilot,Role_Prompting,2,B
Copilot,Role_Prompting,2,C
Copilot,Role_Prompting,2,A
Copilot,Role_Prompting,2,B
Copilot,Role_Prompting,2,C
Copilot,Role_Prompting,2,A
Copilot,Role_Prompting,2,B
Copilot,Role_Prompting,2,C
Copilot,Role_Prompting,2,A
Copilot,Role_Prompting,2,B
Copilot,Role_Prompting,2,C
Copilot,Role_Prompting,2,A
Copilot,Role_Prompting,2,B
Copilot,Role_Prompting,2,C
Copilot,Role_Prompting,2,A
Copilot,Role_Prompting,2,B
Copilot,Role_Prompting,2,C
Copilot,Role_Prompting,2,A
Copilot,Role_Prompting,2,B
Copilot,Role_Prompting,2,C
Copilot,Role_Prompting,2,A
Copilot,Role_Prompting,2,B
Copilot,Role_Prompting,2,C
Copilot,Role_Prompting,2,A
Copilot,Role_Prompting,2,B
Copilot,Role_Prompting,2,C
Copilot,Role_Prompting,2,A
Copilot,Role_Prompting,2,B
Copilot,Role_Prompting,2,C
Copilot,Role_Prompting,2,A
Copilot,Role_Prompting,2,B
Copilot,Role_Prompting,2,C
Copilot,Role_Prompting,2,A
Copilot,Role_Prompting,2,B
Copilot,Role_Prompting,2,C
Copilot,Role_Prompting,2,A
Copilot,Role_Prompting,2,B
Copilot,Role_Prompting,2,C
Copilot,Role_Prompting,2,A
Copilot,Role_Prompting,2,B
Copilot,Role_Prompting,2,C
Copilot,Role_Prompting,2,A
Copilot,Role_Prompting,2,B
Copilot,Role_Prompting,2,C
Copilot,Role_Prompting,2,A
Copilot,Role_Prompting,2,B
Copilot,Role_Prompting,2,C
Copilot,Role_Prompting,2,A
Copilot,Role_Prompting,2,B
Copilot,Role_Prompting,2,C
Copilot,Role_Prompting,2,A
Copilot,Role_Prompting,2,B
Copilot,Role_Prompting,2,C
Copilot,Role_Prompting,2,A
Copilot,Role_Prompting,2,B
Copilot,Role_Prompting,2,C
Copilot,Role_Prompting,2,A
Copilot,Role_Prompting,2,B
Copilot,Role_Prompting,2,C
Copilot,Role_Prompting,2,A
Copilot,Role_Prompting,2,B
Copilot,Role_Prompting,2,C
Copilot,Role_Prompting,2,A
Copilot,Role_Prompting,2,B
Copilot,Role_Prompting,2,C
Copilot,Role_Prompting,2,A
Copilot,Role_Prompting,2,B
Copilot,Role_Prompting,2,C
Copilot,Role_Prompting,2,A
Copilot,Role_Prompting,2,B
Copilot,Role_Prompting,2,C
Copilot,Role_Prompting,2,A
Copilot,Role_Prompting,2,B
Copilot,Role_Prompting,2,C
Copilot,Role_Prompting,2,A
Copilot,Role_Prompting,2,B
Copilot,Role_Prompting,2,C
Copilot,Role_Prompting,2,A
Copilot,Role_Prompting,2,B
Copilot,Role_Prompting,2,C
Copilot,Role_Prompting,2,A
Copilot,Role_Prompting,2,B
Copilot,Role_Prompting,2,C
Copilot,Role_Prompting,2,A
Copilot,Role_Prompting,2,B
Copilot,Role_Prompting,2,C
Copilot,Role_Prompting,2,A
Copilot,Role_Prompting,2,B
Copilot,Role_Prompting,2,C
Copilot,Role_Prompting,2,A
Copilot,Role_Prompting,2,B
Copilot,Role_Prompting,2,C
Copilot,Role_Prompting,2,A
Copilot,Role_Prompting,2,B
Copilot,Role_Prompting,2,C
Copilot,Role_Prompting,2,A
Copilot,Role_Prompting,2,B
Copilot,Role_Prompting,2,C
Copilot,Role_Prompting,2,A
Copilot,Role_Prompting,2,B
Copilot,Role_Prompting,2,C
Copilot,Role_Prompting,2,A
Copilot,Role_Prompting,2,B
Copilot,Role_Prompting,2,C
Copilot,Role_Prompting,2,A
Copilot,Role_Prompting,2,B
Copilot,Role_Prompting,2,C
Copilot,Role_Prompting,2,A
Copilot,Role_Prompting,2,B
Copilot,Role_Prompting,2,C
Copilot,Role_Prompting,2,A
Copilot,Role_Prompting,2,B
Copilot,Role_Prompting,2,C
Copilot,Role_Prompting,2,A
Copilot,Role_Prompting,2,B
Copilot,Role_Prompting,2,C
Copilot,Role_Prompting,2,A
Copilot,Role_Prompting,2,B
Copilot,Role_Prompting,2,A
Copilot,Role_Prompting,2,B
Copilot,Role_Prompting,2,A
Copilot,Role_Prompting,2,B
Copilot,Role_Prompting,2,A
Copilot,Role_Prompting,2,B
Copilot,Role_Prompting,2,A
Copilot,Role_Prompting,2,B
Copilot,Role_Prompting,2,B
Copilot,Role_Prompting,2,A
Copilot,Role_Prompting,2,B
Copilot,Role_Prompting,2,C
Copilot,Role_Prompting,2,A
Copilot,Role_Prompting,2,B
Copilot,Role_Prompting,2,C
Copilot,Role_Prompting,2,A
Copilot,Role_Prompting,2,B
Copilot,Role_Prompting,2,C
Copilot,Role_Prompting,2,A
Copilot,Role_Prompting,2,C
Copilot,Role_Prompting,2,A
Copilot,Role_Prompting,2,C
Copilot,Role_Prompting,2,A
Copilot,Role_Prompting,2,B
Copilot,Role_Prompting,2,B
Copilot,Role_Prompting,2,C
Copilot,Role_Prompting,2,A
Copilot,Role_Prompting,2,B
Copilot,Role_Prompting,2,C
Copilot,Role_Prompting,2,A
Copilot,Role_Prompting,2,B
Copilot,Role_Prompting,2,B
Copilot,Role_Prompting,2,C
Copilot,Role_Prompting,2,A
Copilot,Role_Prompting,2,B
Copilot,Role_Prompting,2,C
Copilot,Role_Prompting,2,A
Copilot,Role_Prompting,2,B
Copilot,Role_Prompting,2,A
Copilot,Role_Prompting,2,B
Copilot,Role_Prompting,2,C
Copilot,Role_Prompting,2,A
Copilot,Role_Prompting,2,B
Copilot,Role_Prompting,2,A
Copilot,Role_Prompting,2,B
Copilot,Role_Prompting,2,B
Copilot,Role_Prompting,3,C
Copilot,Role_Prompting,3,B
Copilot,Role_Prompting,3,A
Copilot,Role_Prompting,3,D
Copilot,Role_Prompting,3,E
Copilot,Role_Prompting,3,C
Copilot,Role_Prompting,3,B
Copilot,Role_Prompting,3,A
Copilot,Role_Prompting,3,D
Copilot,Role_Prompting,3,E
Copilot,Role_Prompting,3,A
Copilot,Role_Prompting,3,C
Copilot,Role_Prompting,3,B
Copilot,Role_Prompting,3,D
Copilot,Role_Prompting,3,E
Copilot,Role_Prompting,3,C
Copilot,Role_Prompting,3,B
Copilot,Role_Prompting,3,A
Copilot,Role_Prompting,3,D
Copilot,Role_Prompting,3,E
Copilot,Role_Prompting,3,C
Copilot,Role_Prompting,3,B
Copilot,Role_Prompting,3,A
Copilot,Role_Prompting,3,E
Copilot,Role_Prompting,3,D
Copilot,Role_Prompting,3,B
Copilot,Role_Prompting,3,C
Copilot,Role_Prompting,3,A
Copilot,Role_Prompting,3,D
Copilot,Role_Prompting,3,E
Copilot,Role_Prompting,3,C
Copilot,Role_Prompting,3,B
Copilot,Role_Prompting,3,A
Copilot,Role_Prompting,3,E
Copilot,Role_Prompting,3,D
Copilot,Role_Prompting,3,B
Copilot,Role_Prompting,3,C
Copilot,Role_Prompting,3,A
Copilot,Role_Prompting,3,D
Copilot,Role_Prompting,3,E
Copilot,Role_Prompting,3,A
Copilot,Role_Prompting,3,C
Copilot,Role_Prompting,3,B
Copilot,Role_Prompting,3,D
Copilot,Role_Prompting,3,E
Copilot,Role_Prompting,3,C
Copilot,Role_Prompting,3,B
Copilot,Role_Prompting,3,A
Copilot,Role_Prompting,3,D
Copilot,Role_Prompting,3,E
Copilot,Role_Prompting,3,C
Copilot,Role_Prompting,3,B
Copilot,Role_Prompting,3,A
Copilot,Role_Prompting,3,D
Copilot,Role_Prompting,3,E
Copilot,Role_Prompting,3,C
Copilot,Role_Prompting,3,B
Copilot,Role_Prompting,3,A
Copilot,Role_Prompting,3,D
Copilot,Role_Prompting,3,E
Copilot,Role_Prompting,3,C
Copilot,Role_Prompting,3,B
Copilot,Role_Prompting,3,A
Copilot,Role_Prompting,3,D
Copilot,Role_Prompting,3,E
Copilot,Role_Prompting,3,C
Copilot,Role_Prompting,3,B
Copilot,Role_Prompting,3,A
Copilot,Role_Prompting,3,D
Copilot,Role_Prompting,3,E
Copilot,Role_Prompting,3,C
Copilot,Role_Prompting,3,B
Copilot,Role_Prompting,3,A
Copilot,Role_Prompting,3,D
Copilot,Role_Prompting,3,E
Copilot,Role_Prompting,3,C
Copilot,Role_Prompting,3,B
Copilot,Role_Prompting,3,A
Copilot,Role_Prompting,3,D
Copilot,Role_Prompting,3,E
Copilot,Role_Prompting,3,C
Copilot,Role_Prompting,3,B
Copilot,Role_Prompting,3,A
Copilot,Role_Prompting,3,E
Copilot,Role_Prompting,3,B
Copilot,Role_Prompting,3,A
Copilot,Role_Prompting,3,C
Copilot,Role_Prompting,3,D
Copilot,Role_Prompting,3,A
Copilot,Role_Prompting,3,B
Copilot,Role_Prompting,3,C
Copilot,Role_Prompting,3,E
Copilot,Role_Prompting,3,D
Copilot,Role_Prompting,3,A
Copilot,Role_Prompting,3,C
Copilot,Role_Prompting,3,B
Copilot,Role_Prompting,3,D
Copilot,Role_Prompting,3,E
Copilot,Role_Prompting,3,B
Copilot,Role_Prompting,3,A
Copilot,Role_Prompting,3,C
Copilot,Role_Prompting,3,E
Copilot,Role_Prompting,3,D
Copilot,Role_Prompting,3,B
Copilot,Role_Prompting,3,A
Copilot,Role_Prompting,3,C
Copilot,Role_Prompting,3,E
Copilot,Role_Prompting,3,D
Copilot,Role_Prompting,3,A
Copilot,Role_Prompting,3,B
Copilot,Role_Prompting,3,C
Copilot,Role_Prompting,3,E
Copilot,Role_Prompting,3,D
Copilot,Role_Prompting,3,E
Copilot,Role_Prompting,3,A
Copilot,Role_Prompting,3,B
Copilot,Role_Prompting,3,C
Copilot,Role_Prompting,3,E
Copilot,Role_Prompting,3,D
Copilot,Role_Prompting,3,B
Copilot,Role_Prompting,3,A
Copilot,Role_Prompting,3,C
Copilot,Role_Prompting,3,E
Copilot,Role_Prompting,3,D
Copilot,Role_Prompting,3,A
Copilot,Role_Prompting,3,B
Copilot,Role_Prompting,3,C
Copilot,Role_Prompting,3,E
Copilot,Role_Prompting,3,D
Copilot,Role_Prompting,3,B
Copilot,Role_Prompting,3,A
Copilot,Role_Prompting,3,C
Copilot,Role_Prompting,3,E
Copilot,Role_Prompting,3,D
Copilot,Role_Prompting,3,A
Copilot,Role_Prompting,3,B
Copilot,Role_Prompting,3,C
Copilot,Role_Prompting,3,E
Copilot,Role_Prompting,3,D
Copilot,Role_Prompting,3,B
Copilot,Role_Prompting,3,A
Copilot,Role_Prompting,3,C
Copilot,Role_Prompting,3,E
Copilot,Role_Prompting,3,D
Copilot,Role_Prompting,3,A
Copilot,Role_Prompting,3,B
Copilot,Role_Prompting,3,C
Copilot,Role_Prompting,3,E
Copilot,Role_Prompting,3,D
Copilot,Role_Prompting,3,A
Copilot,Role_Prompting,3,B
Copilot,Role_Prompting,3,C
Copilot,Role_Prompting,3,E
Copilot,Role_Prompting,3,D
Copilot,Role_Prompting,3,A
Copilot,Role_Prompting,3,B
Copilot,Role_Prompting,3,C
Copilot,Role_Prompting,3,E
Copilot,Role_Prompting,3,D
Copilot,Role_Prompting,3,A
Copilot,Role_Prompting,3,B
Copilot,Role_Prompting,3,C
Copilot,Role_Prompting,3,E
Copilot,Role_Prompting,3,D
Copilot,Role_Prompting,3,A
Copilot,Role_Prompting,3,B
Copilot,Role_Prompting,3,C
Copilot,Role_Prompting,3,E
Copilot,Role_Prompting,3,D
Copilot,Role_Prompting,3,A
Copilot,Role_Prompting,3,B
Copilot,Role_Prompting,3,C
Copilot,Role_Prompting,3,E
Copilot,Role_Prompting,3,D
Copilot,Role_Prompting,3,A
Copilot,Role_Prompting,3,B
Copilot,Role_Prompting,3,C
Copilot,Role_Prompting,3,E
Copilot,Role_Prompting,3,D
Copilot,Role_Prompting,3,A
Copilot,Role_Prompting,3,B
Copilot,Role_Prompting,3,C
Copilot,Role_Prompting,3,E
Copilot,Role_Prompting,3,D
Copilot,Role_Prompting,3,A
Copilot,Role_Prompting,3,B
Copilot,Role_Prompting,3,C
Copilot,Role_Prompting,3,E
Copilot,Role_Prompting,3,D
Copilot,Role_Prompting,3,A
Copilot,Role_Prompting,3,B
Copilot,Role_Prompting,3,C
Copilot,Role_Prompting,3,E
Copilot,Role_Prompting,3,D
Copilot,Role_Prompting,3,A
Copilot,Role_Prompting,3,B
Copilot,Role_Prompting,3,C
Copilot,Role_Prompting,3,E
Copilot,Role_Prompting,3,D
Copilot,Role_Prompting,3,A
Copilot,Role_Prompting,3,B
Copilot,Role_Prompting,3,C
Copilot,Role_Prompting,3,E
Copilot,Role_Prompting,3,D
Copilot,Role_Prompting,3,A
Copilot,Role_Prompting,3,B
Copilot,Role_Prompting,3,C
Copilot,Role_Prompting,3,E
Copilot,Role_Prompting,3,D
Copilot,Role_Prompting,3,A
Copilot,Role_Prompting,3,B
Copilot,Role_Prompting,3,C
Copilot,Role_Prompting,3,E
Copilot,Role_Prompting,3,D
Copilot,Role_Prompting,3,A
Copilot,Role_Prompting,3,B
Copilot,Role_Prompting,3,C
Copilot,Role_Prompting,3,E
Copilot,Role_Prompting,3,D
Copilot,Role_Prompting,3,A
Copilot,Role_Prompting,3,B
Copilot,Role_Prompting,3,C
Copilot,Role_Prompting,3,E
Copilot,Role_Prompting,3,D
Copilot,Role_Prompting,3,A
Copilot,Role_Prompting,3,B
Copilot,Role_Prompting,3,C
Copilot,Role_Prompting,3,E
Copilot,Role_Prompting,3,D
Copilot,Role_Prompting,3,A
Copilot,Role_Prompting,3,B
Copilot,Role_Prompting,3,C
Copilot,Role_Prompting,3,E
Copilot,Role_Prompting,3,D
Copilot,Role_Prompting,3,A
Copilot,Role_Prompting,3,B
Copilot,Role_Prompting,3,C
Copilot,Role_Prompting,3,E
Copilot,Role_Prompting,3,D
Copilot,Role_Prompting,3,A
Copilot,Role_Prompting,3,B
Copilot,Role_Prompting,3,C
Copilot,Role_Prompting,3,E
Copilot,Role_Prompting,3,D
Copilot,Role_Prompting,3,A
Copilot,Role_Prompting,3,B
Copilot,Role_Prompting,3,C
Copilot,Role_Prompting,3,E
Copilot,Role_Prompting,3,D
Copilot,Role_Prompting,3,A
Copilot,Role_Prompting,3,B
Copilot,Role_Prompting,3,C
Copilot,Role_Prompting,3,E
Copilot,Role_Prompting,3,D
Copilot,Role_Prompting,3,A
Copilot,Role_Prompting,3,B
Copilot,Role_Prompting,3,C
Copilot,Role_Prompting,3,E
Copilot,Role_Prompting,3,D
Copilot,Role_Prompting,3,A
Copilot,Role_Prompting,3,B
Copilot,Role_Prompting,3,C
Copilot,Role_Prompting,3,E
Copilot,Role_Prompting,3,D
Copilot,Role_Prompting,3,A
Copilot,Role_Prompting,3,B
Copilot,Role_Prompting,3,C
Copilot,Role_Prompting,3,E
Copilot,One_Shot,1,A
Copilot,One_Shot,1,B
Copilot,One_Shot,1,A
Copilot,One_Shot,1,B
Copilot,One_Shot,1,B
Copilot,One_Shot,1,A
Copilot,One_Shot,1,B
Copilot,One_Shot,1,B
Copilot,One_Shot,1,A
Copilot,One_Shot,1,A
Copilot,One_Shot,1,B
Copilot,One_Shot,1,A
Copilot,One_Shot,1,B
Copilot,One_Shot,1,A
Copilot,One_Shot,1,B
Copilot,One_Shot,1,A
Copilot,One_Shot,1,B
Copilot,One_Shot,1,A
Copilot,One_Shot,1,A
Copilot,One_Shot,1,B
Copilot,One_Shot,1,A
Copilot,One_Shot,1,A
Copilot,One_Shot,1,B
Copilot,One_Shot,1,B
Copilot,One_Shot,1,A
Copilot,One_Shot,1,A
Copilot,One_Shot,1,B
Copilot,One_Shot,1,A
Copilot,One_Shot,1,B
Copilot,One_Shot,1,B
Copilot,One_Shot,1,A
Copilot,One_Shot,1,A
Copilot,One_Shot,1,A
Copilot,One_Shot,1,B
Copilot,One_Shot,1,A
Copilot,One_Shot,1,A
Copilot,One_Shot,1,B
Copilot,One_Shot,1,A
Copilot,One_Shot,1,B
Copilot,One_Shot,1,B
Copilot,One_Shot,1,A
Copilot,One_Shot,1,A
Copilot,One_Shot,1,B
Copilot,One_Shot,1,A
Copilot,One_Shot,1,A
Copilot,One_Shot,1,B
Copilot,One_Shot,1,A
Copilot,One_Shot,1,B
Copilot,One_Shot,1,A
Copilot,One_Shot,1,A
Copilot,One_Shot,1,B
Copilot,One_Shot,1,A
Copilot,One_Shot,1,A
Copilot,One_Shot,1,B
Copilot,One_Shot,1,A
Copilot,One_Shot,1,A
Copilot,One_Shot,1,B
Copilot,One_Shot,1,A
Copilot,One_Shot,1,A
Copilot,One_Shot,1,B
Copilot,One_Shot,1,A
Copilot,One_Shot,1,A
Copilot,One_Shot,1,B
Copilot,One_Shot,1,A
Copilot,One_Shot,1,A
Copilot,One_Shot,1,B
Copilot,One_Shot,1,B
Copilot,One_Shot,1,A
Copilot,One_Shot,1,A
Copilot,One_Shot,1,B
Copilot,One_Shot,1,B
Copilot,One_Shot,1,A
Copilot,One_Shot,1,A
Copilot,One_Shot,1,B
Copilot,One_Shot,1,A
Copilot,One_Shot,1,A
Copilot,One_Shot,1,B
Copilot,One_Shot,1,A
Copilot,One_Shot,1,A
Copilot,One_Shot,1,B
Copilot,One_Shot,1,B
Copilot,One_Shot,1,A
Copilot,One_Shot,1,B
Copilot,One_Shot,1,A
Copilot,One_Shot,1,B
Copilot,One_Shot,1,B
Copilot,One_Shot,1,A
Copilot,One_Shot,1,B
Copilot,One_Shot,1,A
Copilot,One_Shot,1,A
Copilot,One_Shot,1,B
Copilot,One_Shot,1,A
Copilot,One_Shot,1,B
Copilot,One_Shot,1,A
Copilot,One_Shot,1,A
Copilot,One_Shot,1,B
Copilot,One_Shot,1,B
Copilot,One_Shot,1,A
Copilot,One_Shot,1,A
Copilot,One_Shot,1,A
Copilot,One_Shot,1,B
Copilot,One_Shot,1,A
Copilot,One_Shot,1,A
Copilot,One_Shot,1,B
Copilot,One_Shot,1,A
Copilot,One_Shot,1,B
Copilot,One_Shot,1,A
Copilot,One_Shot,1,B
Copilot,One_Shot,1,B
Copilot,One_Shot,1,A
Copilot,One_Shot,1,A
Copilot,One_Shot,1,A
Copilot,One_Shot,1,B
Copilot,One_Shot,1,A
Copilot,One_Shot,1,B
Copilot,One_Shot,1,B
Copilot,One_Shot,1,A
Copilot,One_Shot,1,B
Copilot,One_Shot,1,A
Copilot,One_Shot,1,B
Copilot,One_Shot,1,B
Copilot,One_Shot,1,A
Copilot,One_Shot,1,A
Copilot,One_Shot,1,B
Copilot,One_Shot,1,A
Copilot,One_Shot,1,B
Copilot,One_Shot,1,A
Copilot,One_Shot,1,B
Copilot,One_Shot,1,B
Copilot,One_Shot,1,A
Copilot,One_Shot,1,B
Copilot,One_Shot,1,A
Copilot,One_Shot,1,B
Copilot,One_Shot,1,B
Copilot,One_Shot,1,A
Copilot,One_Shot,1,A
Copilot,One_Shot,1,B
Copilot,One_Shot,1,A
Copilot,One_Shot,1,A
Copilot,One_Shot,1,B
Copilot,One_Shot,1,A
Copilot,One_Shot,1,B
Copilot,One_Shot,1,B
Copilot,One_Shot,1,A
Copilot,One_Shot,1,A
Copilot,One_Shot,1,B
Copilot,One_Shot,1,A
Copilot,One_Shot,1,B
Copilot,One_Shot,1,A
Copilot,One_Shot,1,B
Copilot,One_Shot,1,A
Copilot,One_Shot,1,B
Copilot,One_Shot,1,A
Copilot,One_Shot,1,B
Copilot,One_Shot,1,A
Copilot,One_Shot,1,A
Copilot,One_Shot,1,B
Copilot,One_Shot,1,B
Copilot,One_Shot,1,A
Copilot,One_Shot,1,A
Copilot,One_Shot,1,B
Copilot,One_Shot,1,A
Copilot,One_Shot,1,B
Copilot,One_Shot,1,A
Copilot,One_Shot,1,B
Copilot,One_Shot,1,B
Copilot,One_Shot,1,A
Copilot,One_Shot,1,A
Copilot,One_Shot,1,B
Copilot,One_Shot,1,B
Copilot,One_Shot,1,A
Copilot,One_Shot,1,B
Copilot,One_Shot,1,B
Copilot,One_Shot,1,A
Copilot,One_Shot,1,B
Copilot,One_Shot,1,B
Copilot,One_Shot,1,A
Copilot,One_Shot,1,B
Copilot,One_Shot,1,B
Copilot,One_Shot,1,A
Copilot,One_Shot,1,A
Copilot,One_Shot,1,B
Copilot,One_Shot,1,A
Copilot,One_Shot,1,A
Copilot,One_Shot,1,B
Copilot,One_Shot,1,B
Copilot,One_Shot,1,A
Copilot,One_Shot,1,A
Copilot,One_Shot,1,B
Copilot,One_Shot,1,A
Copilot,One_Shot,1,B
Copilot,One_Shot,1,A
Copilot,One_Shot,1,A
Copilot,One_Shot,1,B
Copilot,One_Shot,1,B
Copilot,One_Shot,1,A
Copilot,One_Shot,1,B
Copilot,One_Shot,1,B
Copilot,One_Shot,1,A
Copilot,One_Shot,1,A
Copilot,One_Shot,1,B
Copilot,One_Shot,1,A
Copilot,One_Shot,1,A
Copilot,One_Shot,1,B
Copilot,One_Shot,1,B
Copilot,One_Shot,1,A
Copilot,One_Shot,1,B
Copilot,One_Shot,1,B
Copilot,One_Shot,1,A
Copilot,One_Shot,1,A
Copilot,One_Shot,1,B
Copilot,One_Shot,1,B
Copilot,One_Shot,1,A
Copilot,One_Shot,1,A
Copilot,One_Shot,1,B
Copilot,One_Shot,1,B
Copilot,One_Shot,1,A
Copilot,One_Shot,1,A
Copilot,One_Shot,1,B
Copilot,One_Shot,1,B
Copilot,One_Shot,1,A
Copilot,One_Shot,1,B
Copilot,One_Shot,1,B
Copilot,One_Shot,1,A
Copilot,One_Shot,1,A
Copilot,One_Shot,1,B
Copilot,One_Shot,1,B
Copilot,One_Shot,1,A
Copilot,One_Shot,1,A
Copilot,One_Shot,1,B
Copilot,One_Shot,1,A
Copilot,One_Shot,1,B
Copilot,One_Shot,1,B
Copilot,One_Shot,1,A
Copilot,One_Shot,1,A
Copilot,One_Shot,1,B
Copilot,One_Shot,1,A
Copilot,One_Shot,1,B
Copilot,One_Shot,1,B
Copilot,One_Shot,1,A
Copilot,One_Shot,1,A
Copilot,One_Shot,1,B
Copilot,One_Shot,1,A
Copilot,One_Shot,1,B
Copilot,One_Shot,1,B
Copilot,One_Shot,1,A
Copilot,One_Shot,1,B
Copilot,One_Shot,1,A
Copilot,One_Shot,1,B
Copilot,One_Shot,1,B
Copilot,One_Shot,1,A
Copilot,One_Shot,1,A
Copilot,One_Shot,1,B
Copilot,One_Shot,1,A
Copilot,One_Shot,1,A
Copilot,One_Shot,1,A
Copilot,One_Shot,1,B
Copilot,One_Shot,1,A
Copilot,One_Shot,1,B
Copilot,One_Shot,1,B
Copilot,One_Shot,1,A
Copilot,One_Shot,1,A
Copilot,One_Shot,1,B
Copilot,One_Shot,1,A
Copilot,One_Shot,1,B
Copilot,One_Shot,1,B
Copilot,One_Shot,1,A
Copilot,One_Shot,1,B
Copilot,One_Shot,2,A
Copilot,One_Shot,2,B
Copilot,One_Shot,2,C
Copilot,One_Shot,2,C
Copilot,One_Shot,2,A
Copilot,One_Shot,2,C
Copilot,One_Shot,2,B
Copilot,One_Shot,2,A
Copilot,One_Shot,2,A
Copilot,One_Shot,2,C
Copilot,One_Shot,2,B
Copilot,One_Shot,2,B
Copilot,One_Shot,2,C
Copilot,One_Shot,2,A
Copilot,One_Shot,2,C
Copilot,One_Shot,2,A
Copilot,One_Shot,2,B
Copilot,One_Shot,2,C
Copilot,One_Shot,2,B
Copilot,One_Shot,2,A
Copilot,One_Shot,2,C
Copilot,One_Shot,2,B
Copilot,One_Shot,2,A
Copilot,One_Shot,2,C
Copilot,One_Shot,2,A
Copilot,One_Shot,2,B
Copilot,One_Shot,2,B
Copilot,One_Shot,2,A
Copilot,One_Shot,2,C
Copilot,One_Shot,2,B
Copilot,One_Shot,2,A
Copilot,One_Shot,2,A
Copilot,One_Shot,2,C
Copilot,One_Shot,2,B
Copilot,One_Shot,2,C
Copilot,One_Shot,2,A
Copilot,One_Shot,2,B
Copilot,One_Shot,2,A
Copilot,One_Shot,2,C
Copilot,One_Shot,2,B
Copilot,One_Shot,2,A
Copilot,One_Shot,2,C
Copilot,One_Shot,2,B
Copilot,One_Shot,2,C
Copilot,One_Shot,2,A
Copilot,One_Shot,2,B
Copilot,One_Shot,2,C
Copilot,One_Shot,2,A
Copilot,One_Shot,2,A
Copilot,One_Shot,2,C
Copilot,One_Shot,2,B
Copilot,One_Shot,2,C
Copilot,One_Shot,2,A
Copilot,One_Shot,2,B
Copilot,One_Shot,2,C
Copilot,One_Shot,2,A
Copilot,One_Shot,2,B
Copilot,One_Shot,2,C
Copilot,One_Shot,2,B
Copilot,One_Shot,2,C
Copilot,One_Shot,2,A
Copilot,One_Shot,2,A
